,Temperature,Humidity,doorOpened,isCloudy,isRaining
1236,21.306507016514896,0.4004635129670966,True,True,False
1237,21.304914700422465,0.40236914292966885,False,True,False
1238,21.28303689747892,0.40375158242368014,False,True,False
1239,21.24749592406686,0.40472851833027246,False,True,False
1240,21.2028356884841,0.40539172723565303,False,True,False
1241,21.18006768713352,0.4075727758373262,True,True,False
1242,21.143930756769382,0.40960266725953975,False,True,True
1243,21.098836424640087,0.4115129411779348,False,True,True
1244,21.047809233958873,0.41332822215538667,False,True,True
1245,21.02081845750646,0.41682774068018935,True,True,True
1246,21.009789978318423,0.42162171957870614,True,True,True
1247,20.981263591442268,0.425646331420074,False,True,True
1248,20.962600668640825,0.4284095875346828,False,False,False
1249,20.9503173450797,0.43019435546896956,False,False,False
1250,20.942018814419374,0.4312212243803363,False,False,False
1251,20.93606285184251,0.43166220670755995,False,False,False
1252,20.93132763346303,0.4316514254694655,False,False,False
1253,20.927051515353835,0.43129345035368405,False,False,False
1254,20.95062245987348,0.43242979986172125,True,False,False
1255,20.964315713855047,0.4329592129779879,False,False,False
1256,20.97087888588675,0.43302043706756355,False,False,False
1257,20.97222364107039,0.4327216486724119,False,False,False
1258,20.96968581655745,0.4321471795060291,False,False,False
1259,20.964204856494348,0.43136276272513385,False,False,False
1260,20.956447573176415,0.4304196250174915,False,False,False
